42,7,42.74,-1.61,0
40,6,57.54,1.34,0
62,7,76,-0.715,0
28,1,54.57,-0.525,0
30,9,58.77,-0.665,0
50,4,103.25,-1.57,0
28,6,53.81,-0.86,0
48,3,59.99,2.505,0
62,9,49.75,-2.115,0
36,4,16.15,9.555,0
38,7,29.99,0.04,0
40,6,30.26,0.51,0
54,4,48.45,-1.36,0
30,8,50.45,2.2,0
48,7,54.53,-0.41,0
38,5,30,0.215,0
26,8,76.88,-2.32,0
52,6,54.49,-0.955,0
24,5,34.17,-1.515,0
48,6,43.45,-2.545,0
28,4,29.96,-19.875,0
26,8,77.46,0.88,0
52,7,32.68,0.645,0
38,6,80.41,0.665,0
38,8,8,-0.06,0
38,9,53.69,-3.4,0
52,6,51.02,0.19,0
76,8,15.14,-0.115,0
44,6,63.75,4.22,0
38,5,64.6,-1.215,0
48,5,78.38,-5.725,0
48,6,64.42,2.205,0
42,7,45.69,2.505,0
42,6,139.34,0.3,0
62,5,33.46,1.16,0
54,6,32.27,-0.28,0
32,7,41.94,-0.31,0
38,6,195.91,0.315,0
28,7,38.24,-0.175,0
22,6,31.09,-1.27,0
48,6,187.88,-1.275,0
44,9,88.07,-1.605,0
32,6,80.81,0.465,0
32,5,34.99,0.25,0
46,3,30.95,-0.04,0
52,6,35.16,-0.215,0
22,6,45.74,-1.91,0
42,6,20.58,-0.31,0
58,4,29.99,0.415,0
24,4,32.55,-2.25,0
32,3,103.85,-8.23,0
26,5,35.73,-0.505,0
66,4,33.19,-0.95,0
32,9,231.43,3.38,0
50,7,30.47,1.975,0
36,4,50.28,-1.185,0
52,6,37.96,0.625,0
28,8,90.7,1.59,0
38,8,76.52,3.74,0
32,7,83.02,-0.5,0
58,6,29.99,-0.11,0
48,8,83.55,0.555,0
46,4,83.51,0.96,0
46,8,32.49,0,0
26,1,51.84,1.665,0
30,7,17.8,-0.195,0
36,3,50.09,-0.08,0
26,1,34.16,0.41,0
38,5,69.98,-5.565,0
44,7,29.99,0.345,0
64,6,30.24,-0.21,0
66,9,47.87,2.805,0
32,6,61.95,-1.555,0
52,8,53.24,2.735,0
32,6,52.82,-1.45,0
52,6,40.18,0.875,0
36,9,39.15,1.085,0
44,4,33.43,-0.715,0
58,7,30.26,0,0
26,1,51.48,10.745,0
26,5,53.1,-1.94,0
56,6,32.74,-0.79,0
28,3,76.98,4.64,0
24,6,30.26,0.825,0
36,8,61.8,3.565,0
52,9,84.05,1.06,0
38,4,30.52,1.825,0
42,9,89.48,3.69,0
48,3,38.33,3.86,0
64,1,33.25,-0.59,0
24,5,99.98,1.16,0
54,4,57.73,0,0
32,8,37.15,-2.23,0
52,9,37.2,0.47,0
44,9,30.27,-0.66,0
38,9,33.71,-1.305,0
60,7,89.2,5.32,0
52,5,50.52,-0.035,0
34,5,57.46,3.105,0
42,2,39.3,1.705,0
60,9,66.29,-13.135,0
42,7,50.73,0.67,0
48,5,38.25,4.835,0
50,6,35.43,1.015,0
70,1,109.86,-4.585,0
72,3,30.1,-0.285,0
32,4,188,-9.725,0
28,5,32.81,0.63,0
30,6,20.17,-0.02,0
36,4,84.65,3.955,0
60,9,78.43,-3.165,0
34,5,37.12,1.41,0
64,6,74.69,3.96,0
58,6,33.37,1.675,0
30,8,30,0.275,0
52,9,38.23,1.005,0
28,3,59.99,-1.085,0
40,8,30.88,0.375,0
50,3,37.09,0.875,0
42,1,39.3,-0.11,0
56,5,36.24,-0.085,0
48,6,54.16,-3.795,0
58,7,20.65,-0.84,0
18,7,38.12,0.43,0
52,3,34.99,1.82,0
30,6,42.19,0.655,0
30,6,55.29,-5.09,0
48,6,58.75,1.785,0
38,4,54.17,-0.36,0
26,5,74.99,-0.455,0
46,1,30.25,-0.715,0
56,6,23.19,-0.235,0
46,4,30.27,0.605,0
50,4,32.99,-0.37,0
22,6,30.51,-0.83,0
46,6,54.94,-0.57,0
46,9,29.3,-0.155,0
50,7,55.89,-1.225,0
60,5,56.15,-2.795,0
54,6,31.99,2.015,0
38,7,36.63,-5.165,0
48,7,32.35,-0.565,0
52,2,52.1,-1.065,0
44,7,35.4,-2.325,0
40,6,63.9,-2.235,0
56,9,37.74,1.08,0
48,9,10,0.19,0
46,5,31.15,-0.11,0
38,2,34,0.335,0
50,9,43.82,-0.235,0
36,7,98.64,-15.22,0
26,6,98.02,5.9,0
48,9,33.14,-0.245,0
48,6,36.78,0.62,0
54,6,73.23,-2.21,0
34,9,31.99,-1.825,0
48,6,84.2,-4.89,0
38,6,200.71,-10,0
78,7,29.24,-0.005,0
32,6,101.35,0.44,0
28,5,30,0.455,0
54,8,101.71,-0.06,0
44,4,78.78,2.09,0
36,8,43.14,-0.13,0
34,6,78.01,-0.605,0
34,6,16.99,-0.07,0
36,6,59.85,-1.035,0
36,6,30,-1.16,0
46,9,70.28,5.225,0
28,3,64.43,1.17,0
26,3,38.12,3.285,0
42,8,86.33,-0.34,0
34,6,50.48,-0.375,0
32,8,93.24,-0.91,0
58,5,30.4,-0.48,0
46,9,37.79,0.37,0
24,1,54.9,-0.735,0
42,7,96.79,-1.285,0
58,6,55.1,9.43,0
56,9,40.24,-3.73,0
44,9,36.88,-2.875,0
60,9,151.76,-11.05,0
50,9,38.03,-3.58,0
36,4,35.5,-4.58,0
52,3,71.99,0.955,0
38,6,30.22,-0.56,0
46,9,38.54,-1.32,0
50,8,62.89,6.075,0
54,7,30,-0.3,0
54,6,30,0.6,0
62,6,30.25,1.4,0
40,9,30.39,-0.02,0
52,1,30.24,-0.16,0
72,7,32.74,-1.41,0
34,5,68.91,-2.915,0
40,4,33,-0.52,0
28,7,182.32,-5.245,0
32,9,28.75,-3.645,0
48,6,78.04,-1.975,0
56,7,26.26,1.705,0
56,7,30.51,-0.185,0
52,7,30.25,2.135,0
68,6,81.69,-1.875,0
34,7,35.11,-2.24,0
50,9,33.06,-0.295,0
44,6,195.73,-28.49,0
56,9,34.95,2.465,0
28,4,55.53,1.055,0
34,7,35.59,0.865,0
28,5,36.35,-1.495,0
40,6,77.83,1.13,0
40,6,30,-0.22,0
46,7,16.99,-0.045,0
28,8,33.41,0.145,0
34,6,57.92,7.37,0
54,9,10.74,-0.13,0
44,7,29,0.745,0
60,9,37.98,0.385,0
26,6,35.09,2.31,0
40,5,72.66,1.415,0
54,6,30,1.015,0
40,7,35.49,0.35,0
46,3,10,0.135,0
26,9,34.8,1.955,0
44,6,30,0.385,0
54,6,30.27,-1.025,0
50,5,64.23,0.505,0
44,6,34.83,1.715,0
54,9,56.35,-1.33,0
52,8,10.08,-0.02,0
54,9,69.64,0.135,0
30,6,84.08,2.47,0
32,6,30.25,0.795,0
40,6,40.79,-1.135,0
46,3,35.75,3.455,0
58,3,55.01,7.355,0
36,7,51.92,3.52,0
28,6,57.74,-9.53,0
40,6,30.52,0.99,0
50,8,30,0.58,0
50,7,41.42,0.475,0
32,5,30.25,1.05,0
40,6,60.01,-0.22,0
50,9,34.6,-0.18,0
34,3,39.09,0.175,0
42,8,32.23,-1.635,0
46,4,73.71,3.915,0
58,9,30.87,1.125,0
46,7,31.25,0.96,0
42,9,21.81,0.115,0
56,9,98.8,1.105,0
34,4,30.27,-0.065,0
30,6,29.31,-1.075,0
38,3,33.92,-0.535,0
42,8,10.3,0,0
58,9,75.53,1.79,0
48,6,30,0.045,0
30,8,40.68,0.745,0
50,7,71.99,-3.66,0
54,9,42.01,-0.88,0
42,7,37.2,-2.6,0
54,5,32.16,-0.1,0
28,2,63.45,3.525,0
58,7,33.83,2.025,0
32,4,47.77,0.69,0
56,9,36.5,-0.91,0
52,9,51.75,-0.14,0
30,9,43.08,0.42,0
42,4,59.73,-1.29,0
30,6,33.54,0.22,0
40,8,81.49,2.15,0
50,6,34.99,-1.07,0
44,5,33.43,-0.985,0
42,8,156.16,-3.785,0
52,6,30,0.785,0
30,5,37.98,-1.55,0
58,8,30,-0.595,0
38,9,31.37,-0.02,0
38,6,48.46,-1.32,0
54,8,56.99,-0.21,0
50,8,54.17,1.12,0
50,7,46.2,0.57,0
54,9,37.16,-0.02,0
24,3,30,0.945,0
64,5,39.02,2.485,0
56,3,123.51,6.235,0
54,4,31.61,-1.375,0
60,6,60.87,-0.46,0
38,4,37.71,0.475,0
30,6,30.25,0.025,0
44,6,30.94,-0.405,0
46,7,17.15,-0.02,0
50,9,77.47,-1.46,0
36,6,167.2,-17.41,0
46,5,55.41,-6.555,0
68,3,56.75,1.705,0
26,7,16.99,0.01,0
58,4,46.25,-0.885,0
48,9,50,0,0
44,7,30.57,0.215,0
44,6,30.99,-1.11,0
26,8,30.5,1.97,0
38,3,27.62,-1.45,0
28,6,30.34,-0.325,0
46,7,68.31,-3.245,0
28,3,155.97,4.41,0
22,2,65.88,-6.45,0
32,6,50.45,2.28,0
30,8,37.05,-1.35,0
42,8,55.87,-1.725,0
42,9,32.78,-0.02,0
30,3,50.33,-6.26,0
46,7,37.19,1.935,0
70,5,49.99,1.34,0
36,6,40.28,0.725,0
34,7,44.03,2.855,0
28,2,50,1.035,0
46,2,75.61,5.96,0
58,9,30.25,-1.05,0
30,7,162.04,-18.82,0
52,7,78.92,-0.4,0
50,9,43.32,-0.285,0
60,6,50.46,-0.135,0
30,6,76.21,-1.55,0
44,9,47.9,-0.02,0
32,6,15.44,2.215,0
36,6,32.49,0.435,0
42,3,59.55,0.755,0
48,6,92.97,2.48,0
38,9,94.82,0.265,0
50,4,43.39,-1.435,0
40,6,207.92,-2.955,0
20,6,94.73,-9.545,0
30,6,12.41,0.36,0
28,3,20.03,2.83,0
70,3,42.19,-0.55,0
44,6,43.15,-2.21,0
64,6,42.39,-0.385,0
34,6,37.71,-0.395,0
58,4,31.04,0.96,0
36,1,34.45,0.155,0
22,2,72.78,12.455,0
26,4,34.22,-0.01,0
44,9,87.61,-2.84,0
34,6,50.98,0.295,0
44,3,17.39,0.015,0
54,4,62.92,-5.49,0
32,5,32.47,0.66,0
38,6,102.71,-3.25,0
42,9,54.49,-0.21,0
60,6,42.75,-1.64,0
52,6,35.72,-0.57,0
50,6,104.98,-11.545,0
36,9,134.1,2.57,0
50,7,38.85,-0.595,0
54,7,31.67,0.035,0
54,7,37.43,0.485,0
42,7,51.74,3.44,0
32,1,65.44,5,0
46,6,54.17,0.015,0
68,5,29.99,0.64,0
28,3,39.99,-0.775,0
32,6,35.24,-1.41,0
38,7,34.7,1.905,0
22,1,74.96,6.42,0
38,7,43.16,0.87,0
44,4,23.74,-17.58,0
66,9,56.52,1.105,0
50,7,31.19,0.08,0
46,5,50.44,-0.375,0
34,6,54.68,-4.19,0
54,6,40.43,-2.02,0
58,8,34.99,-0.89,0
26,5,51.79,-0.945,0
34,5,64.18,3.225,0
48,6,33.68,1.04,0
44,6,68.01,4.195,0
24,6,66.05,-1.31,0
46,7,30.51,-2.45,0
34,5,30.73,0.08,0
38,4,30.55,-1.085,0
50,9,47.55,2.77,0
72,2,30.26,-0.085,0
54,4,207.59,13.005,0
66,4,60.53,-2.035,0
36,4,82.04,-0.435,0
26,7,50.94,-1.67,0
40,4,29.26,-1.075,0
44,2,55.51,-0.17,0
48,9,53.76,-0.75,0
46,9,57.88,0.27,0
50,6,126.43,4.94,0
24,6,36.83,-0.795,0
32,7,20.74,2.215,0
44,4,47.07,1.77,0
58,5,33.23,0.215,0
28,6,90.04,-5.28,0
34,5,44.59,-1.01,0
32,1,32.4,0.25,0
56,6,17.44,-0.77,0
38,5,35.77,-0.07,0
40,5,90.37,4.005,0
34,4,49.58,-0.445,0
44,4,51.03,0.09,0
24,9,55.94,-1.655,0
60,6,29.99,0.005,0
34,5,282.23,-3.14,0
20,1,63.26,7.32,0
48,8,45.65,-1.12,0
38,7,47.62,-1.23,0
24,5,42.25,1.69,0
36,6,27.12,-0.125,0
48,9,31.08,0.175,0
28,1,82.33,-1.395,0
52,4,39.91,0.055,0
42,9,36.76,-0.165,0
66,6,29.29,-1.845,0
24,4,57.08,0.475,0
56,2,38.22,2.38,0
54,6,10.57,-0.77,0
58,9,31.14,0.685,0
54,9,116.22,1.33,0
48,6,20.6,0.095,0
28,5,50.41,2.31,0
56,6,43.42,3.15,0
44,6,36.45,1.285,0
40,6,45.04,-0.28,0
50,6,49.44,-2.195,0
50,6,61.42,0.055,0
24,4,18.14,-0.39,0
26,8,31.73,-0.035,0
34,9,54.49,1.695,0
28,1,43.3,4.245,0
34,6,60.02,-1.42,0
38,8,55.14,2.225,0
40,9,84.68,1.755,0
72,5,36.44,-0.43,0
40,2,42.01,-1.015,0
32,6,52.07,2.94,0
36,5,48.63,1.415,0
54,6,10.64,2.14,0
26,3,81.15,-1.09,0
24,1,52.29,-8.845,0
54,7,59.19,1.605,0
58,6,56.2,1.88,0
30,7,49.09,1.945,0
34,9,9.23,-6.06,0
28,1,72.59,4.13,0
60,3,53.74,0.67,0
44,7,51.19,3.175,0
32,4,35.22,-1.225,0
42,6,60.91,0.415,0
58,5,142.02,-14.33,0
26,3,61.27,-1.195,0
44,6,104.51,5.225,0
46,8,32.49,0.175,0
54,9,64.48,0.63,0
40,5,25.64,-6.09,0
36,2,29.99,0.13,0
58,6,125.55,-20.845,0
58,4,41.16,-0.81,0
46,6,33.51,-0.465,0
30,6,34.99,1.145,0
34,7,75.38,2.56,0
38,7,30.76,0.59,0
48,9,34.49,-4.18,0
48,9,30.7,1.44,0
38,6,111.67,-5.155,0
70,6,48.24,-0.86,0
46,6,37.73,0.22,0
38,6,44.34,-0.09,0
62,6,36.96,0.68,0
30,7,35.18,0.525,0
28,6,131.01,6.1,0
48,3,148.06,-9.07,0
42,2,94.48,7.535,0
44,9,39.3,2.375,0
32,6,54.04,-4.305,0
34,5,20.48,-1.325,0
26,5,66.21,0.13,0
24,6,91.77,4.795,0
52,6,51.44,-1.74,0
22,4,59.6,-1.445,0
30,6,28.93,-0.045,0
22,3,88.06,-7.285,0
52,9,60.64,-3.595,0
74,9,38.55,0.405,0
50,9,64.84,-2.8,0
28,6,13.95,-0.88,0
42,9,10.84,2.94,0
44,7,29.1,5.21,0
28,4,54.24,-3.69,0
58,9,30.24,-0.08,0
60,1,42.92,0.59,0
26,4,31.22,3.295,0
26,6,84.2,-2.175,0
32,3,70.33,1.69,0
50,3,50.24,2.48,0
70,6,17.15,0.035,0
32,5,101.9,0.84,0
28,3,56.15,-2.975,0
28,7,110.56,-1.025,0
84,6,16.99,0.165,0
84,3,30.49,1.1,0
34,9,49.99,0.92,0
36,6,410.29,-8.52,0
32,7,34.99,4.365,0
58,3,32.49,-0.53,0
68,8,210.88,-12.325,0
66,6,30,0.65,0
66,7,50,-0.49,0
58,6,64.87,-0.785,0
38,7,70.84,3.01,0
34,8,55.83,7.935,0
44,9,40.89,-1.675,0
46,9,14.78,3.465,0
54,6,166.63,12.725,0
52,8,87.3,1.915,0
32,7,49.99,2.15,0
36,6,29.99,-0.035,0
46,9,12.57,-0.8,0
54,4,181.23,7.195,0
32,5,38.21,-2.015,0
30,5,157.86,-6.02,0
42,7,11.25,1.435,0
70,5,63.83,2.705,0
62,2,109.35,-16.45,0
54,7,49.41,-1.19,0
46,9,43.81,-2.005,0
30,3,143.19,-3.445,0
46,5,38.78,-7.27,0
50,6,45.09,0.28,0
34,5,78.46,7.77,0
30,6,84.07,-2.5,0
30,1,34.18,-0.405,0
38,4,52.81,4.29,0
48,5,29.99,0.135,0
62,3,29.99,0.52,0
30,5,60.87,7.05,0
54,5,67.34,-0.335,0
50,7,80.04,4.115,0
42,6,30.15,-0.53,0
58,3,74.99,0.075,0
58,1,38.91,-1.37,0
50,8,43.25,-0.635,0
30,8,58.2,1.015,0
32,6,56.55,0.31,0
38,3,22.88,0.815,0
36,7,44.24,-0.595,0
34,5,84.93,-3.435,0
42,6,61.7,6.9,0
42,8,124.11,1.59,0
70,8,72.18,-1.855,0
28,1,30,-0.775,0
38,7,41.47,4.495,0
40,7,36.97,0.445,0
66,4,29.99,3.84,0
32,7,133.42,1.775,0
32,4,168.21,1.485,0
26,6,40.48,-1.585,0
42,6,30.82,-0.8,0
26,7,22.73,1,0
40,9,75.92,-4.915,0
28,8,54.52,-0.61,0
52,3,64.41,2.81,0
58,7,51.44,-3.365,0
42,8,35.77,-0.02,0
20,1,176.39,-4.03,0
30,8,41.43,0.345,0
48,4,29.99,-0.425,0
30,7,38.45,-0.14,0
30,7,45.72,-1.345,0
32,8,96.51,0.66,0
34,6,13.25,-0.015,0
40,1,50.76,-0.89,0
50,6,30.11,-0.07,0
40,6,55.06,0.185,0
44,4,44.19,0.515,0
36,6,86.1,2.355,0
28,3,31.92,-0.82,0
24,6,64.83,-1.845,0
26,7,51.36,-0.455,0
30,4,79.04,-2.675,0
54,5,34.99,-1.49,0
42,9,16.99,0.185,0
34,9,9.76,-0.34,0
66,4,40.08,0.375,0
58,3,59,-4.75,0
32,8,33.94,0.24,0
44,6,34.87,-0.785,0
40,7,60.06,1.585,0
52,7,90.8,-4.28,0
54,9,31.68,-1.79,0
52,7,67.55,21.29,0
26,1,33.88,-0.885,0
38,7,30.37,0.435,0
26,1,53.1,-6.57,0
24,1,32.17,5.965,0
32,9,51.98,2.11,0
46,9,80.87,-1.1,0
28,5,56.91,-5.36,0
38,9,22.69,-3.025,0
78,5,16.99,0,0
28,5,107.09,11.11,0
36,6,24.47,1.925,0
60,6,56.47,1.11,0
36,7,37.49,-4.735,0
42,7,68.93,1.485,0
24,2,155.1,-14.685,0
56,6,46,0.53,0
28,2,16.99,0,0
34,4,75.75,0.55,0
64,6,29.99,0.345,0
28,7,42.07,0.365,0
26,7,51.33,0.07,0
42,6,33.98,-0.66,0
42,7,78.07,2.085,0
48,8,59.99,-0.695,0
26,4,38.79,-0.075,0
40,4,52.19,1.4,0
42,2,34.23,-0.345,0
28,4,50.25,0.21,0
54,9,130.93,21.11,0
42,9,51.8,2.125,0
40,8,49.99,0.665,0
48,8,32.88,-0.375,0
36,5,55.67,-0.095,0
26,9,42.26,-0.32,0
30,8,24.99,-0.26,0
28,6,30.07,0.49,0
54,8,44.99,-7.355,0
28,4,36.1,-0.335,0
58,6,33.26,-5.35,0
50,6,123.86,-4.505,0
28,5,87.02,-3.675,0
26,7,42.99,-0.675,0
60,7,47.49,1.16,0
36,1,31.2,3.735,0
40,3,50.13,-2.16,0
28,8,66.03,-0.46,0
60,6,30.77,0.29,0
58,8,100.6,-1.035,0
42,6,75.31,0.07,0
38,7,66.59,3.285,0
44,3,23.74,-0.895,0
54,4,14.31,1.305,0
50,7,9.5,-0.035,0
26,6,22.01,-1.525,0
50,7,40.69,0.64,0
44,6,63.02,5.02,0
28,7,40.65,2.31,0
44,3,124.1,18.125,0
58,6,31.47,0.27,0
46,9,30.1,-1.105,0
52,9,38.5,-1.21,0
46,7,31.43,-2.66,0
54,9,100.16,10.385,0
24,9,47.44,-7.29,0
54,4,34.17,-0.885,0
52,4,116.79,-13.795,0
44,7,148.62,0,0
46,6,11.44,-0.055,0
40,9,46.74,-1.725,0
32,5,422.44,-3.4,0
38,5,31.65,-2.625,0
44,6,40.05,-3.165,0
44,8,44.66,2.715,0
34,3,30.82,-1.695,0
40,5,33.87,-0.795,0
34,1,47.34,-0.555,0
44,7,59.46,-9.9,0
44,5,41.19,-2.83,0
40,9,76.09,3.025,0
52,5,33,-3.17,0
84,2,48.89,-2.445,0
40,6,33.25,-0.61,0
42,6,54.29,2.32,0
44,7,47.33,1.55,0
54,3,147.34,3.065,0
48,5,76.73,-7.73,0
34,5,30.2,-0.975,0
22,1,96.42,-1.74,0
38,3,34.71,0.41,0
32,4,40.26,3.845,0
52,6,75.49,-5.535,0
56,8,101.51,-4.64,0
20,1,71.06,-3.755,0
46,3,63.19,-2.96,0
72,4,43.46,-2.305,0
48,6,49.32,-2.945,0
36,7,60.16,9.42,0
44,8,30.27,-0.26,0
36,6,38.86,-1.19,0
54,6,110.99,4.19,0
32,4,32.43,4.25,0
26,6,50.85,0.165,0
50,6,36.15,-5.005,0
80,7,32.74,0.17,0
36,4,31.82,-0.585,0
64,6,36.52,-0.255,0
52,7,46.51,6.23,0
52,1,85.07,3.09,0
30,6,54.22,-0.485,0
34,7,62.77,-1.065,0
56,2,145.41,-7.475,0
50,7,99.11,-0.55,0
26,3,50.31,0.34,0
26,7,51.16,0.94,0
20,6,115.28,-4.775,0
30,6,29.99,0.565,0
42,3,30.31,0.035,0
38,8,13.6,-3.255,0
28,9,30.73,-0.565,0
46,5,29.99,-0.44,0
64,8,11.62,1.035,0
48,7,44.45,11.465,0
46,6,33.42,-1.685,0
46,6,15.69,-3.91,0
30,1,10,0,0
32,3,19.99,0.13,0
44,7,32.57,0.03,0
36,6,37.07,-0.775,0
50,9,16.9,-1.79,0
68,6,65.43,-0.045,0
26,2,47.66,3.875,0
36,9,82.04,-3.13,0
38,7,67.15,-4.705,0
48,7,16.69,-4.91,0
46,7,25.41,-1.385,0
54,9,29.99,0.005,0
52,6,284.61,-13.695,0
54,6,122.11,-6.52,0
32,1,95.75,16.55,0
26,6,93.79,0.19,0
36,6,86.56,-7.01,0
56,9,70.97,12.095,0
62,7,30.78,0.645,0
50,6,29.99,0.395,0
52,5,65.62,0.335,0
32,4,58.1,-1.71,0
54,7,39.22,0.66,0
56,9,63.72,-3.265,0
78,3,61.98,-2.985,0
58,7,49.99,1.16,0
54,9,91.5,-3.61,0
36,7,59.99,-0.03,0
30,3,29.06,6.525,0
46,7,12.72,1.24,0
46,4,53.74,0.715,0
22,7,18.61,-3.07,0
44,7,93.08,-4.635,0
44,5,51.49,-0.07,0
30,5,23.06,0.505,0
32,6,77.9,-1.145,0
54,6,76.73,2.465,0
28,4,141.36,-0.415,0
34,5,77.69,-2.585,0
32,3,55.3,0.79,0
62,9,28.49,-0.755,0
18,7,43.66,-0.45,0
48,5,59.44,-1.525,0
30,4,67.58,-2.33,0
60,6,29.99,-0.36,0
74,8,28.74,-0.34,0
34,2,99.58,8.18,0
58,6,51.74,0.485,0
62,6,83.07,-4.44,0
28,6,33.34,-1.83,0
36,9,108.37,-0.67,0
44,6,69.29,-0.345,0
38,3,30.26,0.055,0
56,7,57.07,-9.17,0
70,6,52.47,-0.665,0
50,6,29.99,-1.16,0
30,7,114.31,-5.43,0
34,6,103.98,-1.83,0
58,8,73.83,8.09,0
34,4,28.75,-0.155,0
38,9,147.33,2.17,0
56,6,80.2,-0.58,0
42,6,39.76,1.59,0
64,4,50.12,1.395,0
32,5,78.64,2.405,0
74,6,39.98,0.25,0
42,9,109.28,0.085,0
42,6,38.81,0.07,0
50,4,77.09,-3.285,0
46,6,33.17,-3.35,0
24,5,35.77,2.015,0
28,7,57.86,-1.375,0
54,7,30.7,-1.175,0
36,7,60.53,-1.39,0
30,2,80.61,-0.47,0
60,6,24.91,-0.385,0
24,6,31.39,-2.65,0
34,5,100.31,9.035,0
46,7,44.59,-1.53,0
36,6,34.99,-0.485,0
26,8,35.93,1.42,0
34,7,106.29,-2.595,0
26,6,46.01,1.595,0
40,6,26.97,-0.285,0
44,1,61.36,7.62,0
26,6,19.99,0.055,0
36,6,10.59,-0.815,0
50,7,33.24,-0.055,0
26,6,82.19,-16.1,0
70,1,48.59,0.53,0
24,5,64.64,-0.505,0
24,7,30.19,-0.05,0
64,5,19.99,0.205,0
50,7,60.45,0.555,0
50,7,80.29,-0.845,0
44,5,60.42,-1.46,0
26,5,150.53,3.125,0
36,7,115,4.255,0
32,6,66.3,4.2,0
54,9,47.49,-0.41,0
48,8,57.45,-0.585,0
44,1,40.58,0.77,0
32,3,71.97,-0.12,0
44,7,90.88,13.115,0
38,8,10,-0.015,0
26,9,46.53,0.8,0
36,6,39.37,-3.375,0
60,9,10,-0.235,0
48,6,33.24,-0.115,0
38,3,41.51,2.075,0
54,6,54.79,-3.11,0
38,3,20.63,0.445,0
34,6,10.25,-2.24,0
42,6,55.21,-5.135,0
44,5,17.49,1.325,0
58,7,10,0.795,0
34,9,18.16,-0.805,0
32,7,109.94,-0.96,0
50,1,256.12,8.285,0
32,3,33.21,0,0
30,2,211.3,-4.665,0
38,5,169.96,6.36,0
48,9,11.8,-1.28,0
34,5,51.01,-0.045,0
54,9,56.12,5.895,0
34,7,31.97,1.405,0
28,4,92.02,-0.87,0
44,9,69.03,-0.585,0
20,6,56.4,1.18,0
48,5,152.21,5.2,0
52,6,35.52,-0.385,0
64,5,81.29,0.99,0
44,6,68.17,0.415,0
56,6,35.99,-0.095,0
52,8,74.36,0.5,0
52,7,85.43,1.765,0
52,9,110.09,9.61,0
68,6,54.93,-0.5,0
48,5,43.69,0.315,0
54,7,34.99,2.06,0
46,2,29.2,0.505,0
44,2,13.15,-2.68,0
70,4,51.67,1.895,0
52,5,54.4,-0.005,0
28,5,63.31,0.45,0
44,6,64.36,-0.53,0
28,3,34.19,1.065,0
60,4,39.99,0.115,0
52,9,33.49,0,0
38,7,57.73,-1.615,0
32,6,6.62,-3.93,0
30,8,37.49,1.225,0
48,4,49.99,-0.42,0
42,8,32.05,-0.595,0
28,6,74.8,-0.735,0
42,6,52.35,-2.015,0
44,5,69.02,0.385,0
38,4,94.13,9.045,0
24,5,49.15,-0.855,0
70,9,50.94,-4.89,0
44,2,61.35,-17.57,0
50,7,36.89,0.63,0
46,8,61.72,-1.735,0
40,8,101.62,-2.16,0
56,1,226.52,2.925,0
54,2,31.03,1.305,0
50,6,33.71,1.55,0
44,6,36.98,0.04,0
30,5,49.18,-5.465,0
30,7,101.06,-3.41,0
46,6,21.44,1.745,0
48,7,37.99,-2.47,0
38,2,53.24,-0.14,0
70,1,133.08,-3.51,0
52,8,52.66,0.835,0
46,6,56.99,-0.905,0
44,7,10.31,0.075,0
40,7,33.32,-0.295,0
56,5,34.99,1.435,0
42,9,12.72,-0.775,0
52,4,40.29,-0.75,0
20,1,43.99,0,0
48,3,43.01,0.855,0
46,4,172.28,-0.735,0
38,7,34.13,-0.685,0
70,5,26.02,0.06,0
38,5,31.25,-0.48,0
50,6,10.47,-0.02,0
32,5,10,-1.775,0
56,4,47.86,-1.655,0
30,9,103.32,5.965,0
28,9,33.24,-1.825,0
50,4,35.18,0,0
38,4,39.99,6.495,0
40,6,40.51,0.3,0
30,7,74.1,5.9,0
44,8,12.98,-0.445,0
40,1,53.21,1.54,0
28,6,47.1,4.55,0
44,7,82.86,-10.725,0
58,4,41.33,2.485,0
50,4,41.62,-0.965,0
50,7,10,-0.04,0
58,9,63.82,10.105,0
30,4,53.47,8.665,0
38,1,61.49,-1.495,0
52,9,44.52,1.465,0
36,1,139.69,9.91,0
42,5,54.61,-3.475,0
64,3,116.15,6.1,0
54,3,75.94,-1.55,0
38,6,53.37,-5.765,0
20,6,77.24,-3.3,0
54,7,29.99,1.385,0
44,7,146.6,-4.43,0
48,6,46.54,0.41,0
36,4,46.1,-0.885,0
56,6,10.32,1.11,0
50,6,8.44,-1.02,0
24,5,44.8,-0.87,0
62,9,10.09,0.74,0
70,4,39.99,-0.11,0
20,7,74.34,3.685,0
40,9,36.75,-0.97,0
46,9,39.99,-2.38,0
40,6,43.69,1.055,0
46,3,29.99,-0.27,0
26,9,50.35,2.065,0
54,4,33.24,2.405,0
32,6,44.19,0.35,0
40,7,48.96,-1.3,0
58,1,54.53,-1.865,0
60,5,29.99,1.09,0
44,2,35.31,-5.295,0
58,9,36.46,0.615,0
44,6,54.98,1.205,0
48,5,540.22,-1.865,0
50,6,35.31,0.355,0
52,9,34.83,-2.365,0
40,1,79.67,-1.36,0
54,2,90.77,-5.505,0
42,2,53.31,-4.115,0
60,1,30.11,-0.165,0
46,4,35.76,2.475,0
30,4,57.58,-2.84,0
50,5,34.99,2.755,0
36,8,49.99,-0.285,0
30,2,73.32,-1.27,0
98,3,30,-0.01,0
52,5,75.58,-3.675,0
44,9,39.99,4.585,0
40,7,35.55,-1.365,0
